CityName,Lat,Lon,StateName,StateCode,County,Density,Population
Donald,46.4737,-120.3923,Washington,WA,Yakima,29.1,0
Miles,47.9107,-118.2925,Washington,WA,Lincoln,11.7,0
Asotin,46.3371,-117.0433,Washington,WA,Asotin,483,1295
Joyce,48.1365,-123.7341,Washington,WA,Clallam,48.1,0
Eagledale,47.6143,-122.5154,Washington,WA,Kitsap,447.1,0
Port Ludlow,47.9101,-122.7006,Washington,WA,Jefferson,598.8,0
Loomis,48.8235,-119.6398,Washington,WA,Okanogan,154.6,0
New London,47.0573,-123.9271,Washington,WA,Grays Harbor,22.5,0
Desert Aire,46.6873,-119.9311,Washington,WA,Grant,367.3,0
Poulsbo,47.7417,-122.6407,Washington,WA,Kitsap,869,10670
Cedonia,48.1538,-118.1692,Washington,WA,Stevens,22.2,0
Union,47.3475,-123.0952,Washington,WA,Mason,196.1,0
Suquamish,47.7237,-122.583,Washington,WA,Kitsap,1418.8,0
Deep Creek,47.6429,-117.7122,Washington,WA,Spokane,20.5,0
Yoman,47.1865,-122.7062,Washington,WA,Pierce,15.4,0
Cordell,48.8665,-119.412,Washington,WA,Okanogan,7.7,0
Hoquiam,46.9863,-123.9023,Washington,WA,Grays Harbor,344,8500
Hay,46.6788,-117.9158,Washington,WA,Whitman,0.6,0
Nespelem,48.167,-118.9722,Washington,WA,Okanogan,622,313
Ephrata,47.3119,-119.5344,Washington,WA,Grant,298,7275
Kent,47.3887,-122.2128,Washington,WA,King,1470,128458
Mukilteo,47.9094,-122.3035,Washington,WA,Snohomish,1323,21469
Boise,47.1804,-122.0157,Washington,WA,King,118,0
Kirkland,47.6997,-122.2041,Washington,WA,King,1921,88630
Waitsburg,46.2696,-118.151,Washington,WA,Walla Walla,388,1195
Ridgecrest,47.7473,-122.3179,Washington,WA,King,2379.9,0
Freeman,47.5182,-117.1958,Washington,WA,Spokane,7.3,0
Dallesport,45.6316,-121.1749,Washington,WA,Klickitat,220.6,0
Redmond,47.6762,-122.1166,Washington,WA,King,1506,64291
Wilkeson,47.1034,-122.0495,Washington,WA,Pierce,420,507
Sisco Heights,48.1188,-122.1076,Washington,WA,Snohomish,102.6,0
Lewisville,45.8127,-122.5144,Washington,WA,Clark,123.3,0
Kennard Corner,47.8201,-122.2076,Washington,WA,Snohomish,2936.7,0
Benge,46.9093,-118.1025,Washington,WA,Adams,10.5,0
Granger,46.3455,-120.1925,Washington,WA,Yakima,841,3542
Yarrow Point,47.6452,-122.2179,Washington,WA,King,1190,1126
Lost Creek,48.6094,-117.3636,Washington,WA,Pend Oreille,15.2,0
Moxee City,46.5537,-120.3831,Washington,WA,Yakima,2666.3,0
Hockinson,45.7301,-122.4833,Washington,WA,Clark,237.5,0
Oakville,46.8403,-123.2333,Washington,WA,Grays Harbor,498,684
Tukwila,47.4748,-122.2727,Washington,WA,King,847,20144
Mabana,48.0945,-122.4151,Washington,WA,Island,209,0
Kangley,47.3618,-121.8801,Washington,WA,King,49.9,0
Clallam Bay,48.2536,-124.2579,Washington,WA,Clallam,313.1,0
Newport,48.179,-117.0549,Washington,WA,Pend Oreille,624,2635
Enetai,47.5885,-122.6058,Washington,WA,Kitsap,540.5,0
Clearview,47.8292,-122.1452,Washington,WA,Snohomish,249.5,0
Sahalee,47.6348,-122.0554,Washington,WA,King,602.5,0
Yelm,46.9398,-122.6261,Washington,WA,Thurston,618,16504
Midway,47.3048,-122.5896,Washington,WA,Pierce,1083.6,0
Olympia,47.0418,-122.8959,Washington,WA,Thurston,1094,196078
Endicott,46.9282,-117.6868,Washington,WA,Whitman,397,305
Lind,46.9703,-118.6162,Washington,WA,Adams,193,556
Fife,47.2328,-122.3517,Washington,WA,Pierce,684,10154
Newport Hills,47.5409,-122.1765,Washington,WA,King,1462.4,0
Upper Mill,47.1934,-121.9271,Washington,WA,King,0,0
Upper Preston,47.5051,-121.9076,Washington,WA,King,153.1,0
Pateros,48.0536,-119.8994,Washington,WA,Okanogan,536,701
Nordland,48.0509,-122.691,Washington,WA,Jefferson,72.6,0
Tyler,47.436,-117.7835,Washington,WA,Spokane,9.9,0
Camden,48.0474,-117.2399,Washington,WA,Pend Oreille,18.4,0
Palisades,47.419,-119.9145,Washington,WA,Douglas,0.5,0
Rockport,48.4854,-121.6065,Washington,WA,Skagit,144.1,0
Port Orchard,47.516,-122.6615,Washington,WA,Kitsap,559,13997
Preston,47.5237,-121.9271,Washington,WA,King,160.2,0
Tieton,46.7026,-120.756,Washington,WA,Yakima,570,1294
Rochester,46.8288,-123.0722,Washington,WA,Thurston,437,0
Bingen,45.7139,-121.4704,Washington,WA,Klickitat,452,729
Harbour Pointe,47.8857,-122.3051,Washington,WA,Snohomish,2484.9,0
Wellpinit,47.8879,-117.988,Washington,WA,Stevens,109.9,0
Glacier,48.8902,-121.9323,Washington,WA,Whatcom,18.9,0
Farmington,47.0887,-117.0464,Washington,WA,Whitman,164,154
Eastsound,48.6968,-122.9055,Washington,WA,San Juan,386.6,0
Central Park,46.9705,-123.7018,Washington,WA,Grays Harbor,420.5,0
Bremerton,47.5436,-122.7122,Washington,WA,Kitsap,557,216480
Friday Harbor,48.5324,-123.0656,Washington,WA,San Juan,430,2407
Carnation,47.6446,-121.9048,Washington,WA,King,725,2164
Lake Shore,45.6911,-122.6911,Washington,WA,Clark,2221.8,0
Houghton,47.6609,-122.206,Washington,WA,King,2649,0
Lester,47.2093,-121.494,Washington,WA,King,0,0
Lake Stevens,48.0029,-122.096,Washington,WA,Snohomish,1424,32785
Mineral,46.7193,-122.1859,Washington,WA,Lewis,160,0
Lake Stickney,47.8709,-122.2596,Washington,WA,Snohomish,1569.6,0
Acme,48.7146,-122.2293,Washington,WA,Whatcom,82.2,0
Oyehut,47.0232,-124.1631,Washington,WA,Grays Harbor,108.8,0
Mossyrock,46.5305,-122.4887,Washington,WA,Lewis,444,789
Bridgeport,48.0063,-119.6737,Washington,WA,Douglas,961,2555
Fobes Hill,47.9391,-122.1341,Washington,WA,Snohomish,235.5,0
Rosario,48.6487,-122.876,Washington,WA,San Juan,189.8,0
Brewster,48.1034,-119.7751,Washington,WA,Okanogan,785,2343
Fox Island,47.2475,-122.6255,Washington,WA,Pierce,241.2,0
Canyon Park,47.7909,-122.1926,Washington,WA,Snohomish,1282.8,0
Rock Island,47.3743,-120.1382,Washington,WA,Douglas,478,1015
High Rock,47.8129,-121.9826,Washington,WA,Snohomish,59.2,0
Rockford,47.4513,-117.1307,Washington,WA,Spokane,271,477
Erlands Point,47.5998,-122.6929,Washington,WA,Kitsap,1097.5,0
Montesano,47.0102,-123.5858,Washington,WA,Grays Harbor,147,8494
Gorst,47.5237,-122.7057,Washington,WA,Kitsap,213.9,0
Johnson,46.6316,-117.1379,Washington,WA,Whitman,12.8,0
Alderton,47.1718,-122.2192,Washington,WA,Pierce,208.1,0
Dusty,46.8102,-117.6519,Washington,WA,Whitman,2,0
Tekoa,47.2247,-117.0731,Washington,WA,Whitman,254,809
Bay Center,46.6211,-123.9533,Washington,WA,Pacific,205,0
La Center,45.8586,-122.6767,Washington,WA,Clark,524,3171
Mazama,48.5921,-120.404,Washington,WA,Okanogan,2.8,0
Selleck,47.3757,-121.8684,Washington,WA,King,89.9,0
Amanda Park,47.4532,-123.9194,Washington,WA,Grays Harbor,93.2,0
Doris,46.8676,-120.0098,Washington,WA,Kittitas,0,0
Sunnydale,47.4632,-122.3337,Washington,WA,King,2662.9,0
Van Zandt,48.789,-122.1918,Washington,WA,Whatcom,36.1,0
McDonald,47.0713,-119.2156,Washington,WA,Grant,20.1,0
Moclips,47.2348,-124.2025,Washington,WA,Grays Harbor,147.5,0
Ocean Park,46.4961,-124.0443,Washington,WA,Pacific,162.8,0
West Valley,46.5921,-120.6051,Washington,WA,Yakima,1455.1,0
Thompson Place,47.0554,-122.7835,Washington,WA,Thurston,1959.9,0
Dungeness,48.1468,-123.1232,Washington,WA,Clallam,221.4,0
Birch Bay,48.923,-122.7543,Washington,WA,Whatcom,475.2,0
Stratford,47.4268,-119.2816,Washington,WA,Grant,15.5,0
Ione,48.7402,-117.4223,Washington,WA,Pend Oreille,330,459
Tacoma,47.2431,-122.4531,Washington,WA,Pierce,1657,213418
Barberton,45.7136,-122.6114,Washington,WA,Clark,282.6,0
Yacolt,45.865,-122.4059,Washington,WA,Clark,1210,1735
Coulee Dam,47.9688,-118.9761,Washington,WA,Okanogan,576,1079
Almota,46.7029,-117.4694,Washington,WA,Whitman,3.9,0
Skamokawa,46.2704,-123.4571,Washington,WA,Wahkiakum,34.6,0
Woodinville,47.7569,-122.1478,Washington,WA,King,824,11997
Swinomish Village,48.4082,-122.5113,Washington,WA,Skagit,30.2,0
Methow,48.1289,-120.0056,Washington,WA,Okanogan,43.4,0
Bay View,48.487,-122.4628,Washington,WA,Skagit,184.1,0
Newaukum,47.2573,-122.1018,Washington,WA,King,106.4,0
Kalaloch,47.6045,-124.3724,Washington,WA,Jefferson,0.1,0
Meadow Glade,45.7524,-122.5614,Washington,WA,Clark,375.5,0
Disautel,48.345,-119.2299,Washington,WA,Okanogan,13.8,0
Copalis Crossing,47.1079,-124.0693,Washington,WA,Grays Harbor,34.6,0
Burley,47.4166,-122.6377,Washington,WA,Kitsap,153.2,0
Riverside,48.5047,-119.5102,Washington,WA,Okanogan,118,273
Ocean Shores,46.9685,-124.1521,Washington,WA,Grays Harbor,268,5553
Bethel,47.4874,-122.6175,Washington,WA,Kitsap,738.3,0
Grisdale,47.357,-123.6124,Washington,WA,Grays Harbor,0,0
South Hill,47.1203,-122.2848,Washington,WA,Pierce,2183.6,0
Island View,46.2393,-119.2233,Washington,WA,Benton,584,0
Winona,46.9457,-117.8005,Washington,WA,Whitman,9.3,0
Leadpoint,48.9094,-117.5875,Washington,WA,Stevens,6.3,0
Brooklyn,46.7762,-123.5099,Washington,WA,Pacific,12.8,0
Mansfield,47.8119,-119.638,Washington,WA,Douglas,401,339
Sequim,48.0747,-123.0944,Washington,WA,Clallam,432,20750
Esperance,47.7937,-122.3469,Washington,WA,Snohomish,2544.1,0
Springdale,48.0572,-117.7466,Washington,WA,Stevens,100,293
Okanogan,48.3671,-119.5783,Washington,WA,Okanogan,493,2571
Cedar Mountain,47.4482,-122.0732,Washington,WA,King,41.6,0
Moses Lake,47.1285,-119.2741,Washington,WA,Grant,499,37774
Littlerock,46.9018,-123.0179,Washington,WA,Thurston,113.8,0
Trentwood,47.6966,-117.2108,Washington,WA,Spokane,989.6,0
Mabton,46.2115,-119.9938,Washington,WA,Yakima,1064,2532
Klickitat,45.818,-121.1626,Washington,WA,Klickitat,99.3,0
Puyallup,47.1794,-122.2902,Washington,WA,Pierce,1119,41001
Cinebar,46.6043,-122.5318,Washington,WA,Lewis,17.8,0
San de Fuca,48.2351,-122.7232,Washington,WA,Island,125.8,0
Cathlamet,46.2056,-123.3835,Washington,WA,Wahkiakum,428,553
Richardson,48.4515,-122.8988,Washington,WA,San Juan,20.7,0
Sumner,47.2189,-122.2338,Washington,WA,Pierce,517,10093
Davenport,47.6551,-118.1519,Washington,WA,Lincoln,395,1708
Cliffdell,46.9213,-121.042,Washington,WA,Yakima,23.1,0
Fall City,47.5717,-121.9134,Washington,WA,King,150.2,0
Dockton,47.3718,-122.4593,Washington,WA,King,252.2,0
Conway,48.3356,-122.3444,Washington,WA,Skagit,122.3,0
Marshall,47.5649,-117.4994,Washington,WA,Spokane,186.8,0
Walla Walla,46.067,-118.3365,Washington,WA,Walla Walla,939,57779
Canterwood,47.3766,-122.6022,Washington,WA,Pierce,275,0
Lexington,46.1873,-122.9054,Washington,WA,Cowlitz,1164.3,0
Country Homes,47.7478,-117.4196,Washington,WA,Spokane,1113.3,0
Altoona,46.2699,-123.6144,Washington,WA,Wahkiakum,3.4,0
South Cle Elum,47.1862,-120.9525,Washington,WA,Kittitas,544,560
Waldron,48.6876,-123.0369,Washington,WA,San Juan,7.8,0
Chesaw,48.946,-119.0514,Washington,WA,Okanogan,26.2,0
Sunnyslope,47.5045,-122.729,Washington,WA,Kitsap,523.8,0
Olympic View,47.694,-122.7404,Washington,WA,Kitsap,220.8,0
Hood,45.7248,-121.5581,Washington,WA,Skamania,7.4,0
Elbe,46.7652,-122.1946,Washington,WA,Pierce,136.4,0
Venice,47.667,-122.5799,Washington,WA,Kitsap,421.9,0
Cumberland,47.2829,-121.9271,Washington,WA,King,136.6,0
Ostrander,46.1926,-122.8921,Washington,WA,Cowlitz,127,0
Cohassett Beach,46.8655,-124.1053,Washington,WA,Grays Harbor,386.7,0
Deming,48.8381,-122.2313,Washington,WA,Whatcom,52.9,0
Sekiu,48.2637,-124.3012,Washington,WA,Clallam,88.6,0
Terrace Heights,46.6024,-120.4482,Washington,WA,Yakima,529.5,0
Nemah,46.512,-123.886,Washington,WA,Pacific,2.6,0
Neilton,47.4031,-123.8782,Washington,WA,Grays Harbor,16.7,0
Grays River,46.3608,-123.589,Washington,WA,Wahkiakum,11.3,0
Ashford,46.7537,-122.0113,Washington,WA,Pierce,37.1,0
Boistfort,46.5351,-123.1337,Washington,WA,Lewis,22.6,0
Shore Acres,47.3104,-122.5715,Washington,WA,Pierce,787,0
Bothell,47.7736,-122.2044,Washington,WA,King,1287,45533
South Broadway,46.5662,-120.5167,Washington,WA,Yakima,290.7,0
Edwall,47.5046,-117.9511,Washington,WA,Lincoln,54.2,0
Georgetown,47.3576,-121.9737,Washington,WA,King,12.4,0
Maryhill,45.6928,-120.807,Washington,WA,Klickitat,28.9,0
Huntsville,46.2871,-118.1072,Washington,WA,Columbia,12.7,0
Greenbank,48.0982,-122.5729,Washington,WA,Island,96.8,0
Murphys Corner,47.8782,-122.2068,Washington,WA,Snohomish,1343.5,0
Tokeland,46.709,-123.984,Washington,WA,Pacific,118.4,0
Felida,45.7138,-122.7103,Washington,WA,Clark,1377,0
Fairview,47.6215,-122.6685,Washington,WA,Kitsap,623.2,0
Tumwater,46.989,-122.9172,Washington,WA,Thurston,509,22973
Uniontown,46.5391,-117.0861,Washington,WA,Whitman,143,343
Coupeville,48.2172,-122.6775,Washington,WA,Island,586,1928
River Road,48.0677,-123.1276,Washington,WA,Clallam,502.2,0
Duvall,47.7354,-121.9725,Washington,WA,King,1230,7813
Marcus,48.6642,-118.0601,Washington,WA,Stevens,316,183
Seattle Heights,47.8104,-122.324,Washington,WA,Snohomish,3537.2,0
Strandell,48.9121,-122.3582,Washington,WA,Whatcom,984.7,0
Key Center,47.3376,-122.7506,Washington,WA,Pierce,98.2,0
Hanford,46.5837,-119.3878,Washington,WA,Benton,0,0
Grand Mound,46.8053,-123.0119,Washington,WA,Thurston,112.2,0
Taholah,47.3283,-124.2728,Washington,WA,Grays Harbor,600.2,0
Port Blakely,47.5973,-122.5101,Washington,WA,Kitsap,176.8,0
Malone,46.9779,-123.3035,Washington,WA,Grays Harbor,179.4,0
Boston Harbor,47.1384,-122.901,Washington,WA,Thurston,526.9,0
Rainier,46.8917,-122.6867,Washington,WA,Thurston,473,2126
Menlo,46.6215,-123.6471,Washington,WA,Pacific,53.3,0
Azwell,47.9371,-119.8765,Washington,WA,Chelan,14,0
Glendale,47.9395,-122.3585,Washington,WA,Island,43.4,0
Monroe,47.8596,-121.9853,Washington,WA,Snohomish,1183,18789
Sawyer,46.4565,-120.3614,Washington,WA,Yakima,27.2,0
Clarkston,46.4152,-117.0502,Washington,WA,Asotin,1430,7396
Spanaway,47.0979,-122.4233,Washington,WA,Pierce,1279.8,0
Gig Harbor,47.3353,-122.5968,Washington,WA,Pierce,622,9507
Big Lake,48.3933,-122.2422,Washington,WA,Skagit,36.4,0
Smyrna,46.8393,-119.6623,Washington,WA,Grant,1.3,0
Carlton,48.2482,-120.1162,Washington,WA,Okanogan,24.6,0
Monitor,47.4868,-120.4181,Washington,WA,Chelan,176.4,0
Des Moines,47.3914,-122.3154,Washington,WA,King,1875,31238
Lucerne,48.2024,-120.5912,Washington,WA,Chelan,0,0
Carlisle,47.1548,-124.0985,Washington,WA,Grays Harbor,2,0
Metaline Falls,48.8616,-117.3705,Washington,WA,Pend Oreille,446,245
Breidablick,47.802,-122.6493,Washington,WA,Kitsap,92,0
Snohomish,47.9277,-122.097,Washington,WA,Snohomish,1117,10089
Richland,46.2826,-119.2938,Washington,WA,Benton,556,56243
Parkland,47.1417,-122.4376,Washington,WA,Pierce,2215.1,0
Veradale,47.6568,-117.1963,Washington,WA,Spokane,1727.4,0
Kummer,47.2868,-122.0212,Washington,WA,King,134.9,0
Woodland,45.9149,-122.7504,Washington,WA,Cowlitz,575,6531
Washougal,45.5812,-122.3433,Washington,WA,Clark,1109,15711
Boyds,48.7244,-118.1322,Washington,WA,Ferry,33.4,0
Bonney Lake,47.1788,-122.1699,Washington,WA,Pierce,1003,20675
South Prairie,47.1373,-122.094,Washington,WA,Pierce,441,443
Larimers Corner,47.8918,-122.1446,Washington,WA,Snohomish,72.4,0
Porter,46.9489,-123.2736,Washington,WA,Grays Harbor,32.5,0
Lisabeula,47.4073,-122.5176,Washington,WA,King,73,0
Saint John,47.0915,-117.5887,Washington,WA,Whitman,322,561
Spokane Valley,47.6625,-117.2346,Washington,WA,Spokane,1001,97847
Lake Cavanaugh,48.3225,-122.0121,Washington,WA,Skagit,73.3,0
Bellevue,47.5953,-122.1551,Washington,WA,King,1666,144444
Custer,48.9143,-122.6397,Washington,WA,Whatcom,128.4,0
Orcas,48.5979,-122.9446,Washington,WA,San Juan,73.7,0
Diablo,48.7135,-121.1412,Washington,WA,Whatcom,30.7,0
Christopher,47.334,-122.2321,Washington,WA,King,11.5,0
Midvale Corner,47.9926,-122.4176,Washington,WA,Island,75.9,0
Marysville,48.0809,-122.1558,Washington,WA,Snohomish,1290,166541
Newcastle,47.5303,-122.1633,Washington,WA,King,1014,11681
North Bend,47.4898,-121.7738,Washington,WA,King,599,6821
Snoqualmie,47.5293,-121.8412,Washington,WA,King,725,26054
Three Lakes,47.942,-121.9924,Washington,WA,Snohomish,110.4,0
Kendall,48.9167,-122.1382,Washington,WA,Whatcom,146.2,0
Kanaskat,47.3204,-121.8937,Washington,WA,King,112.1,0
Schrag,47.0732,-118.8542,Washington,WA,Adams,0.8,0
Wilbur,47.7582,-118.7115,Washington,WA,Lincoln,249,839
Enumclaw,47.2017,-121.9897,Washington,WA,King,878,11784
Nile,46.8368,-120.9455,Washington,WA,Yakima,49.4,0
Alderwood Manor,47.8146,-122.2677,Washington,WA,Snohomish,636.6,0
Clarkston Heights,46.3963,-117.0824,Washington,WA,Asotin,545.3,0
Pacific Beach,47.215,-124.1967,Washington,WA,Grays Harbor,157.8,0
Napavine,46.5844,-122.9007,Washington,WA,Lewis,252,1893
Hatton,46.7735,-118.8277,Washington,WA,Adams,104,101
Shelton,47.2188,-123.1127,Washington,WA,Mason,675,19296
Chimacum,48.0109,-122.7688,Washington,WA,Jefferson,66.9,0
Naselle,46.365,-123.8013,Washington,WA,Pacific,126.2,0
Grotto,47.7362,-121.4234,Washington,WA,King,45.9,0
Sunrise Beach,47.3234,-122.6979,Washington,WA,Pierce,0,0
Bellingham,48.7543,-122.4687,Washington,WA,Whatcom,1241,126015
Castle Rock,46.2718,-122.9057,Washington,WA,Cowlitz,433,2833
Pine City,47.2024,-117.5244,Washington,WA,Whitman,17,0
Nooksack,48.9276,-122.3212,Washington,WA,Whatcom,846,1560
Elma,47.0074,-123.4055,Washington,WA,Grays Harbor,614,3092
Kenmore,47.7532,-122.2459,Washington,WA,King,1436,22867
Ellensburg,46.9994,-120.547,Washington,WA,Kittitas,1022,23471
Belmont,47.0879,-117.1624,Washington,WA,Whitman,1.1,0
DuPont,47.1079,-122.6496,Washington,WA,Pierce,629,9487
Long Beach,46.3559,-124.0557,Washington,WA,Pacific,395,1413
Seabeck,47.6437,-122.8219,Washington,WA,Kitsap,63.4,0
Granite Falls,48.0874,-121.9704,Washington,WA,Snohomish,632,6565
Tonasket,48.708,-119.4417,Washington,WA,Okanogan,459,1126
Otis Orchards,47.7005,-117.1063,Washington,WA,Spokane,588.9,0
Milton,47.2522,-122.3154,Washington,WA,Pierce,1185,8230
West Pasco,46.2497,-119.1684,Washington,WA,Franklin,340.9,0
Badger,46.2001,-119.3595,Washington,WA,Benton,118.7,0
Lamont,47.2007,-117.9049,Washington,WA,Whitman,98,74
Ravensdale,47.3563,-121.9692,Washington,WA,King,359.3,0
Rollingbay,47.6645,-122.5101,Washington,WA,Kitsap,473,0
Rocky Point,47.5875,-122.6665,Washington,WA,Kitsap,856.8,0
Garrett,46.0633,-118.3876,Washington,WA,Walla Walla,376.6,0
Palouse,46.9103,-117.0751,Washington,WA,Whitman,388,1055
Grayland,46.8304,-124.0898,Washington,WA,Grays Harbor,282.6,0
Gilberton,47.639,-122.6049,Washington,WA,Kitsap,840.3,0
Withrow,47.7049,-119.8087,Washington,WA,Douglas,39.9,0
Stanwood,48.2448,-122.3431,Washington,WA,Snohomish,966,7161
Ayer,46.5963,-118.3483,Washington,WA,Walla Walla,0.2,0
Sudden Valley,48.7199,-122.3468,Washington,WA,Whatcom,1380.3,0
Meridian,47.6695,-122.3304,Washington,WA,King,4501.6,0
Aberdeen Gardens,47.0587,-123.7791,Washington,WA,Grays Harbor,55.4,0
Possession,47.9176,-122.3762,Washington,WA,Island,84.9,0
Benton City,46.2624,-119.4814,Washington,WA,Benton,533,4591
Bickleton,46.0056,-120.3081,Washington,WA,Klickitat,57.3,0
Elmer City,48,-118.9534,Washington,WA,Okanogan,401,247
Doty,46.6345,-123.2776,Washington,WA,Lewis,227.3,0
East Wenatchee,47.4172,-120.2809,Washington,WA,Douglas,1425,13983
Newman Lake,47.7768,-117.0949,Washington,WA,Spokane,44,0
Freeland,48.0185,-122.5358,Washington,WA,Island,251.7,0
Indianola,47.7566,-122.5142,Washington,WA,Kitsap,610.3,0
Cowiche,46.6729,-120.7154,Washington,WA,Yakima,345.9,0
Husum,45.7993,-121.487,Washington,WA,Klickitat,79.2,0
Alderdale,45.8349,-119.9209,Washington,WA,Klickitat,0,0
Lamona,47.3593,-118.4825,Washington,WA,Lincoln,2.9,0
Skokomish,47.3298,-123.1579,Washington,WA,Mason,152.4,0
Vaughn,47.355,-122.7773,Washington,WA,Pierce,81.9,0
Ruby,48.5221,-117.2991,Washington,WA,Pend Oreille,9.9,0
Bryant,48.24,-122.1638,Washington,WA,Snohomish,102.9,0
Coalfield,47.5026,-122.1218,Washington,WA,King,165.6,0
Swede Heaven,48.2829,-121.7136,Washington,WA,Snohomish,36.7,0
Spokane,47.6671,-117.433,Washington,WA,Spokane,1218,403043
Brady,47.0064,-123.5321,Washington,WA,Grays Harbor,65.4,0
Spring Glen,47.5612,-121.8615,Washington,WA,King,183.2,0
Hoodsport,47.402,-123.1542,Washington,WA,Mason,387.7,0
Leavenworth,47.5948,-120.6633,Washington,WA,Chelan,580,3332
Tanglewilde,47.0512,-122.7809,Washington,WA,Thurston,1848.3,0
Bow,48.5618,-122.3982,Washington,WA,Skagit,142.7,0
Carlsborg,48.0842,-123.1697,Washington,WA,Clallam,370.3,0
North Lynnwood,47.8533,-122.2762,Washington,WA,Snohomish,2462,0
Cedar Falls,47.4254,-121.7768,Washington,WA,King,8.7,0
Chelan,47.8417,-120.027,Washington,WA,Chelan,247,6078
Wilson Creek,47.423,-119.1176,Washington,WA,Grant,85,212
Latah,47.2822,-117.1557,Washington,WA,Spokane,225,187
Brownsville,47.6557,-122.6165,Washington,WA,Kitsap,629,0
Amber,47.3518,-117.7116,Washington,WA,Spokane,1.8,0
Zenith,47.3865,-122.3232,Washington,WA,King,2316.8,0
Goodnoe Hills,45.7512,-120.4803,Washington,WA,Klickitat,1.7,0
Camas,45.6003,-122.4306,Washington,WA,Clark,646,23331
Olalla,47.4293,-122.5457,Washington,WA,Kitsap,129.2,0
Basin City,46.5891,-119.1567,Washington,WA,Franklin,267.3,0
Blaine,48.9839,-122.7414,Washington,WA,Whatcom,365,5311
Oroville,48.9421,-119.4304,Washington,WA,Okanogan,382,1674
Orchards,45.6888,-122.5305,Washington,WA,Clark,744.8,0
Union Gap,46.5567,-120.4969,Washington,WA,Yakima,436,6161
Mead,47.7795,-117.35,Washington,WA,Spokane,710.9,0
Manzanita,47.6762,-122.5596,Washington,WA,Kitsap,251.3,0
Pasco,46.2503,-119.1298,Washington,WA,Franklin,837,73013
Touchet,46.0412,-118.6724,Washington,WA,Walla Walla,386.5,0
Pe Ell,46.5712,-123.2982,Washington,WA,Lewis,426,653
Baring,47.7661,-121.4803,Washington,WA,King,122.6,0
Sappho,48.0701,-124.2794,Washington,WA,Clallam,10.6,0
Hunters,48.1168,-118.2019,Washington,WA,Stevens,88.3,0
Gleed,46.6594,-120.6025,Washington,WA,Yakima,160.7,0
Fairfield,47.3848,-117.1748,Washington,WA,Spokane,387,616
Torboy,48.6772,-118.6689,Washington,WA,Ferry,33.9,0
Cashmere,47.5175,-120.4671,Washington,WA,Chelan,1061,4864
Willapa,46.6755,-123.6648,Washington,WA,Pacific,66,0
Issaquah,47.5421,-122.0445,Washington,WA,King,1193,37487
Toppenish,46.3807,-120.3124,Washington,WA,Yakima,1627,14441
Finley,46.1697,-119.0446,Washington,WA,Benton,240.7,0
Darrington,48.2546,-121.6029,Washington,WA,Snohomish,306,1406
Picnic Point,47.8745,-122.3079,Washington,WA,Snohomish,420.1,0
Aeneas,48.5474,-118.9786,Washington,WA,Okanogan,9.7,0
Cedarhurst,47.482,-122.4793,Washington,WA,King,101,0
Four Lakes,47.5582,-117.5891,Washington,WA,Spokane,181.6,0
Dayton,46.3168,-117.977,Washington,WA,Columbia,658,2637
Port Madison,47.7026,-122.5243,Washington,WA,Kitsap,439.8,0
Orting,47.0966,-122.2111,Washington,WA,Pierce,1138,7983
Wheeler,47.1307,-119.172,Washington,WA,Grant,37.2,0
Fircrest,47.2308,-122.5157,Washington,WA,Pierce,1665,6794
Lebam,46.5641,-123.551,Washington,WA,Pacific,38,0
Marrowstone,48.0568,-122.6933,Washington,WA,Jefferson,72.6,0
North Puyallup,47.2015,-122.2742,Washington,WA,Pierce,667.2,0
