Name, Longitude, Latitude
Woodroffe River,137.96667,-21.46667
Mount Woodroffe,131.74526,-26.3189
Wood River,127.05,-16.66667
Mount Woodridge,137.65,-23.21667
Woodrarrung Well,115.5,-27.18333
Woodrarrung Range,115.5,-27.16667
Wood Point,137.86667,-33.4
Wood Point,139.4,-35.21667
Woodoo Waterhole,134.53333,-16.53333
Woodmurra Creek,136.4,-27.61667
Woodman Point,115.76667,-32.15
Woodlupine Brook,115.95,-32.01667
Woodleys Well,118.53333,-28.18333
Woodley Soak,118.63333,-27.9
Woodley Bluff,119.56667,-27.55
Woodleigh,114.7531,-26.05068
Woodlands,138.78333,-35.35
Woodlands,138.66667,-35.48333
Woodlands,138.76667,-35.11667
Woodlands,118.1103,-24.8098
Wood Islands,123.3268,-16.38832
Wood Islands,124.05,-16.13333
Woodie Woodie Creek,121.13333,-21.66667
Woodier Spring,114.91667,-24.8
Woodhouse Rocks,122.7,-16.71667
Woodhouse Rocks,136.76667,-13.66667
Woodhouse River,126.31667,-15.71667
Woodhouse Point,123.58333,-16.15
Woodhouse Lagoon,124.78333,-26.16667
Mount Woodhouse,139.13333,-21.1
Mount Woodhouse,119.6288,-20.51948
Wood Hill,139.33333,-35.21667
Woodgreen,134.2,-22.43333
Woodforde Well,133.25,-22.46667
Woodforde River,133.45,-22.01667
Woodforde Hill,137.65,-31.46667
Woodforde Creek,137.68333,-31.31667
Wooderbundy Well,114.13333,-24.03333
Woodera Dam,114.08333,-24.93333
Woodenup Creek,120.11667,-33.51667
Wooden Duck Creek,134.75,-14.63333
Woodend Bore,138.56667,-21.33333
Woodella Rockhole,128.8,-31.58333
Wooded Island,113.8072,-28.75111
Woodebulling Hill,117.4,-32.6
Woodebulling Brook,117.53333,-32.98333
Woodduck Swamp,134.01667,-22.06667
Wood Duck,136.21667,-27.98333
Woodcock Well,116.13333,-25.28333
Woodcock Well,115.35,-24.3
Woodcocks Well,115.58333,-22.93333
Mount Woodcock,134.0333,-19.25
Woodchester,138.95,-35.21667
Woodburn Creek,115.8,-34.15
Woodburn,138.98333,-35.31667
Woodbrook,117.26667,-20.96667
Woodbine Creek,139.85,-18.13333
Woodbine Bank,123.5,-12.4
Woodanilling,117.43333,-33.56667
Isle Woodah,136.16667,-13.45
Woodada Hill,115.05,-29.73333
Point Wood,126.38333,-27.2
Woocalla Station,137.21667,-31.7
Woobera,139.76667,-21.48333
Wonyulgunna Hill,119.76667,-24.81667
Wonomo Waterhole,139.43333,-21.91667
Wonoka Hill,138.41667,-31.8
Wonoka Creek,138.4,-31.73333
Wonoka,138.4,-31.83333
Wonnobroba Waterhole,136.48333,-27.5
Wonnobroba Hill,136.45,-27.48333
Wonnerup Inlet,115.41667,-33.6
Wonnerup Estuary,115.45,-33.6
Wonnerup,115.43333,-33.63333
Wonna Creek,139.1,-33.26667
Wonmurri Waterhole,135.31667,-14.45
Wongway Creek,138.66667,-32.6
Wongulla,139.56667,-34.7
Wongong Brook,115.98333,-32.1
Wongong,116.01667,-32.18333
Wongolina,139.81667,-36.98333
Wongola Well,118.25,-20.46667
Wonglalalla Well,126.3,-32.23333
Wongita Well,115.86667,-22.96667
Wongi Hill,120.95,-30.15
Wongi Dam,121.98333,-31.03333
Wongawol,121.9411,-26.12033
Wongawobbin Pool,120.5,-20.7
Wongawall Creek,122.08333,-26.23333
Wongaroo Point,130.13333,-11.48333
Wongarlong,121.41667,-22.26667
Wongan Hills,116.71925,-30.89294
Wongan Hills,116.63333,-30.81667
Wongamine,116.61667,-31.48333
Wongalla Lagoon,132.41667,-14.91667
Wongalardow Well,115.08333,-23.11667
Wongalara Waterhole,134.41667,-14.15
Wongajuda Pool,116.08333,-23.05
Wonga Gorge,139.96667,-20.63333
Wonga Creek,138.1,-19.86667
Wonga Bay,136.60629,-13.0006
Cape Wondoma,134.06667,-32.73333
Lake Wonditti,138.61667,-22.75
Wondinong,118.41667,-27.86667
Wondillina,135.65,-27.81667
Wonberna Rock,123.76667,-32.61667
Wonberinganna Well,118.41667,-20.55
Wonardo,137.8,-19.96667
Wonarah Well,136.6,-20.15
Wonangarra Dam,114.9,-22.03333
Wompa Well,115.25,-23.76667
Wompangold Spring,122.71667,-16.96667
Wommeran,139.1,-39.55
Womma Hill,138.21667,-26.71667
Womerina Pool,118.41667,-21.05
Wombat Holes,127.43333,-31.65
Wombat Billabong,130.3,-15.56667
Wombarella Creek,124.73333,-17.36667
Wombaran Billabong,133.08333,-16.33333
Womal Park,137.83333,-26.68333
Womalgun Pool,126.5,-17.35
Wollubar Dam,121.61667,-31.06667
Wollonga Well,118.4,-23.36667
Mount Wollondain,130.46667,-15.28333
Wollogorang,137.9469,-17.2117
Wolla Wolla Station,116.48333,-28.36667
Wolla Wolla Hill,116.5,-28.38333
Wollaston Island,125.4596,-14.49442
Wollarrie Pool,114.93333,-25.68333
Wollara Well,132.51667,-24.78333
Wollanoo Hill,116.48333,-28.85
Wollanga Waterhole,134.2,-23
Woljumarung,116.95,-28.56667
Wolgrah Hill,123.4,-33.36667
Wolgooda Well,113.76667,-26.21667
Wolga Well,117.48333,-27.38333
Wolf Rock,125.36667,-14.25
Wolfram Hill,131.33333,-22.05
Wolfram Hill,132.23333,-13.93333
Wolfe Creek Meteorite Crater,127.79494,-19.17217
Wolfe Creek East,127.73333,-19.03333
Wolfe Creek,127.78333,-19.36667
Wolcott Well,114.05,-22.21667
Wolcongie Waterhole,134.66667,-18.7
Wolarry Waterhole,115.41667,-26.86667
Wolalyer Pool,114.6,-25.66667
Wokurna,138.05,-33.71667
Wokatherra Hill,114.65,-28.65
Wokatherra,114.66667,-28.63333
Wokarina Siding,114.61667,-28.66667
Wokalup,115.86667,-33.11667
Wojaweranna Pool,116.03333,-23.23333
Mount Wohler,117.6222,-21.30672
Wogooroo Soak,114.7,-23.31667
Wogoola,115.05,-23.05
Wogarno,117.65,-28.43333
Wogarno,117.66667,-28.36667
Wogarl,118.51667,-31.9
Wogara Well,116.98333,-26.85
Wogara Well,114.61667,-22.48333
Wogaloo Well,114.73333,-23.3
Wodgina Pool,118.46667,-21.41667
Wodgina,118.66667,-21.18333
Wockinginna Well,118.31667,-20.61667
Wockia Well,114.13333,-24.36667
Wobna Poorina Creek,134.86667,-28.56667
Woblegun Hill,121.08333,-22.2
Wobbingarra Waterhole,114.15,-23.48333
Wobana Well,134.35,-32.95
Wizard Peak,114.7889,-28.82154
Witton Bluff,138.46667,-35.15
Wittenoom Hills,122.13333,-33.46667
Mount Wittenoom,116.7109,-27.43484
Mount Wittenoom,128.8579,-18.57412
Witte Creek,139.23333,-33.41667
Wittecarra Spring,114.16667,-27.76667
Wittecarra Gully,114.13333,-27.73333
Withnell Point,113.03333,-25.61667
Withnell Creek,116.96667,-21.46667
Withers Pass,128.55,-24.9
Witera,134.6,-33.05
Witcomb Reefs,123.33333,-16.28333
Witcherrie Mound,135.5,-26.43333
Witchelina,138.05,-30.01667
Witchcliffe,115.1,-34.03333
Wistow Siding,138.86667,-35.1
Wistow,138.86667,-35.1
Wishbone,117.85,-33.26667
Wishart Spring,136.31667,-29.15
Wisby Well,117.16667,-31.91667
Wisanger,137.46667,-35.63333
Wirrulla Hill,134.6,-32.4
Wirrulla,134.51667,-32.4
Wirrula Rocks Tanks,134.61667,-32.4
Wirrinna Hill,138.35,-27.53333
Wirrindella Hill,134.18333,-32.76667
Wirrina Well,134.53333,-32.91667
Wirrigenda Reservoir,136.31667,-32.83333
Wirrigenda Hill,136.4,-32.81667
Lake Wirriegatinginie,139.91667,-27.28333
Lake Wirrida,134.59741,-29.59292
Wirriarrina Waterhole,136.1,-27.96667
Wirrianappi Creek,130.6,-11.7
Wirreanda Creek,138.38333,-32.13333
Wirrealpa Creek,139.2,-31.18333
Wirrealpa,138.95,-31.13333
Wirrda Ridge,137.15,-30.66667
Wirra Wirra Lake,118.4931,-27.78482
Wirra Wirra,138.96667,-34.68333
Wirrawintainie Hill,139.66667,-27.58333
Wirrawilla,138.23333,-29.9
Wirrappa Station,137,-31.43333
Wirrapowie Creek,139.15,-31.05
Wirrangula Hill,135.4,-28.41667
Wirrangula Creek,135.51667,-28.3
Wirraminna Hill,136.2,-31.16667
Wirraminna,136.15,-31.16667
Wirraminna,136.25,-31.2
Wirrabara,138.26923,-33.0338
Wirlpana Station,138.76667,-35.48333
Wirilia Tank,132.41667,-31.71667
Wireyard Billabong,124.15,-17.41667
Wire Gate Tank,133.41667,-32.06667
Wipipippee Hill,136.28333,-32.2
Winulta,137.86667,-34.28333
Wintinna Hill,133.83333,-27.61667
Wintinna Creek,134.23333,-27.78333
Wintinna Bore,133.83333,-27.55
Wintinna,134.11667,-27.73333
Wintiginna Hill,131.45,-27.1
Winters Creek,138.11667,-22.23333
Winter Hill,135.81667,-34.7
Winterbottom Rocks,125.13333,-27.91667
Winnowie,138.16667,-30.85
Winninowie,137.91667,-32.61667
Winnininnie,139.7,-32.53333
Winnininnie,139.7,-32.48333
Winning Well,115.4,-23.46667
Winning Pool,114.51667,-23.15
Winning,114.5403,-23.15704
Winning Hill,115.38333,-23.43333
Winnett Well,115.06667,-23.4
Winnemia Pool,114.93333,-25
Winnejup Brook,116.61667,-33.98333
Winneckes Depot,134.35,-23.3
Winnecke Rock,123.98333,-23.25
Winnecke Hills,129,-23.3
Winnecke Creek,131.56667,-18.58333
Mount Winnecke,137.15,-23.2
Mount Winnecke,130.33835,-18.79209
Winndero Pool,122.75,-26.06667
Winnalls Ridge,131.36667,-24.78333
Winnacutting Spring,117.98333,-31.73333
Winmar Creek,115.98333,-23.98333
Winkns Waterhole,136.55,-27.45
Winjardie Creek,115.51667,-30.38333
Winjangoo,117.96667,-27.86667
Winilippe Peak,134.95,-32.08333
Mount Winifred,126.28333,-18.05
Wingilpin Bluff,135.76667,-30.35
Lake Wingilpin,135.7543,-30.43159
Wingeni Well,133.85,-18.5
Wingate Mountains,130.7,-14.48333
Wingara Tank,133.76667,-32.13333
Winganna Well,128.08333,-31.83333
Wingamin,139.83333,-35.11667
Windywindina Creek,120.58333,-22
Windy Hill,139.78333,-32.51667
Windy Creek,138.38333,-30.58333
Windy Corner,138.6,-35.01667
Winduldarra Rockhole,126.01667,-26.51667
Windsor,138.33333,-34.41667
Windsor,118.56667,-28.01667
Windowarta Creek,139.06667,-32.06667
Windong Well,115.78333,-27.33333
Windmill Well,139.96667,-36.2
Windit Well,116.13333,-27.06667
Windinie Hill,116.63333,-29.03333
Windina,116.08333,-30.35
Windilbulya Soak,114.7,-23.33333
Windich Spring,120.83333,-25.55
Windich Creek,122.38333,-28.88333
Winderie,115.1178,-25.29983
Winderbing Well,117.85,-28.18333
Windemurra Well,118.55,-28.1
Windemurra,118.53333,-28.36667
Windella,139.21667,-35.28333
Windealbulya Pool,115,-24.01667
Windbag Bore,123.96667,-18.21667
Windarro Waterhole,126.76667,-25.93333
Mount Windarra,122.2345,-28.48423
Windaroo Well,117.58333,-27.41667
Windarling Peak,119.287,-30.07622
Windanya,121.25,-30.38333
Windaning Hill,116.9,-29.16667
Windamerta Hill,139.81667,-31.93333
Windalia Well,114.8,-23.28333
Windalia Pool,114.78333,-23.28333
Windakyungoo Hill,135.61667,-28.58333
Lake Windabout,137.09773,-31.31144
Windabijee Rockhole,127.91667,-32.01667
Winchester,115.91667,-29.78333
Winchelsea Island,136.5063,-13.755
Winceby Island,136.28308,-34.48917
Winburn Rocks,127.51667,-26.06667
Winari Spring,131.66667,-16.85
Winagooranin Waterhole,132.36667,-15.98333
Wimbia Hill,115.25,-22.55
Mount Wilyunpa,135.15846,-25.95333
Wilyha Well,124.28333,-17.51667
Wilyerpa Hill,139.05,-31.83333
Wiluna,120.22402,-26.5921
Wilton River,134.55,-14.75
Wilton Crossing,134.56667,-14.7
Wilthorpe Well,118.31667,-25.51667
Wilson Well,115.45,-23.58333
Wilson Tank,127.01667,-31.9
Wilsons Well,136.36667,-30.93333
Wilsons Well,115.28333,-24.16667
Wilsons Well,118.2,-20.45
Wilsons Patch Well,118.98333,-25.63333
Wilsons Creek,123.71667,-18.3
Wilsons Bore,135.48333,-30.35
Wilson River,128.26667,-16.8
Wilson Range,124.41667,-28.83333
Wilson Point,124.41667,-15.55
Wilson Island,121.9962,-34.11484
Eagle Island,113.5767,-26.09347
Wilson Inlet,117.375,-34.98333
Wilson Hill,138.53333,-35.56667
Wilson Head,117.33333,-35.05
Wilson Creek,120.96667,-28.51667
Wilson Creek,130.26667,-19.16667
Wilson Creek,128.03333,-17.41667
Wilson Creek,131.45,-16.33333
Wilson Creek,127.83333,-15.53333
Wilson Cliffs,127.15,-22.05
Wilson Bore,116.75,-24.23333
Wilson Bluff,129,-31.68333
Wilson Bay,139.45256,-17.11545
Mount Wilson,138.63986,-35.21109
Mount Wilson,127.73333,-20.25
Mount Wilson,125.56667,-17.91667
Lake Wilson,129.60577,-26.0177
Wilson,138.36667,-32
Mount Wilshere,128.1362,-15.20246
Wilroy,115.63333,-28.63333
Wilpena Creek,139.8,-31.11667
Wilpena,138.61667,-31.5
Wilomia Well,115.21667,-23.3
Wilmotts Bluff,115.1,-28.61667
Wilmington,138.09814,-32.64989
Willy Willy,127.16667,-18.85
Willyung Hill,117.84722,-34.945
Willyung Creek,117.90333,-34.93361
Willyum Creek,118.65,-34.66667
Willyaroo,138.91667,-35.26667
Willyabrup Brook,114.98333,-33.78333
Willunga Hill,138.56667,-35.28333
Willunga,138.55417,-35.27127
Willumbah Out Camp,124.21667,-17.95
Willugudinna Hill,133.26667,-27.23333
Willson River,137.93333,-35.86667
Lake Wills,128.85,-21.41667
Willow Well,119.9,-28
Willow Well,118.48333,-27.8
Willow Well,139.21667,-27.46667
Willow Plain,138.56667,-31.86667
Willowie,138.33333,-32.68333
Willouran Hill,137.96667,-29.85
Willouran Creek,138.1,-29.78333
Mount Willoughby,114.56667,-28.2
Mount Willoughby,134.45779,-27.67829
Cape Willoughby,138.11667,-35.85
Willocks Well,117.98333,-25.28333
Willochra Creek,137.75,-31.85
Willochra,138.13333,-32.23333
Willis Lookout,139.26667,-18.98333
Willippa,139,-31.75
Willinga Waterhole,139.58333,-21.06667
Willingarra Well,114.05,-24.28333
Willingale Station,139.43333,-35.53333
Willigenda Well,135.81667,-31.96667
Willigan Hill,139.35,-30.1
Willie Willie Creek,126.91667,-18.73333
Willie Point,123.01667,-16.61667
Willie Creek,122.2,-17.76667
Lake Williamup,121.6,-33.76667
Williams Well,134.25,-23.66667
Williams Well,119.2,-20.21667
Williamstown,138.89108,-34.6721
Williamstown,121.48333,-30.75
Williams Soak,114.51667,-27.2
Williams River,116.4,-32.98333
Williams Island,135.97531,-35.03083
Williams Creek,134.4,-16.15
Point Williams,126.55,-27.16667
Mount Williams,131.48021,-17.03732
Williams,116.87923,-33.02803
William Creek Station,136.35,-28.91667
William Creek,136.36667,-28.96667
Williambury Pool,115.15,-23.86667
Williambury,114.93333,-23.9
William Bay,117.1988,-35.03408
Mount William,116.0236,-32.93806
Lake William,136.40199,-29.01246
Mount Willgonarinya,123.38333,-32.96667
Willeroo,131.58067,-15.28686
Mount Willieray,133.76669,-18.4333
Willeragabbin Well,119.33333,-20.18333
Willawilaninna Lake,137.73333,-27.26667
Willaston,138.75,-34.58333
Willare Pool,123.63333,-17.71667
Willara Hill,121.95,-19
Willaraddie Creek,115.26667,-23.8
Willara,139.36667,-33.31667
Willamulka,137.86667,-33.93333
Willa Hill,139.33333,-27.81667
Wilkinson Range,124.78333,-27.98333
Wilkinson Lakes,132.68132,-29.61019
Wilkinson Creek,125.18333,-16.88333
Mount Wilkinson,120.18333,-26.8
Wilkie Spring,129.38333,-26.26667
Mount Wilkie,116.4183,-20.95062
Wilkatana Station,137.91667,-32.08333
Wilkamon Well,117.15,-31.43333
Wilgoyne Hill,118.45,-30.76667
Wilgoona Hill,119.05,-25.23333
Wilgie Hills,116.78333,-30.33333
Wilgie Hill,117.64833,-35.01556
Wilgia Mia Pool,114.35,-27.46667
Wilgerup Creek,118.96667,-33.91667
Wilgena Station,134.75,-30.76667
Wilgena Hill,134.7,-30.7
Wilgena,134.73333,-30.76667
Wilgemia,117.7,-26.93333
Wilgarup Lake,115.68333,-31.56667
Wilgarup,116.16667,-34.13333
Wilgarrup River,116.33333,-34.36667
Wilgarrup Pool,118.9,-34
Wilgareton Siding,121.15,-29.6
Wilga Bank Spring,120.76667,-33.76667
Wilga,116.23333,-33.68333
Wilga,122.53333,-29.11667
Wilfred Creek,138.18333,-18.96667
Wileys Well,119.41667,-20.23333
Wileyee Spring,117.28333,-28.4
Wileura Rockhole,128.28333,-31.7
Cape Wiles,135.68333,-34.95
Wilelyer Hill,115.28333,-27.36667
Wilds Island,113.61667,-21.45
Wild Night Hill,123.66667,-28.35
Wildmans Bluff,139.26667,-29.95
Wildman River,131.93333,-12.33333
Wildingi Claypan,134.16667,-29.56667
Wild Horse Swamp,116.71667,-33.66667
Wild Horse Plains,138.28333,-34.36667
Wild Horse Plain,139.43333,-35.08333
Wild Horse Gorge,137.96667,-17.6
Wild Horse Creek,116.76667,-33.25
Wild Horse Creek,139.33333,-17.58333
Wild Fig Spring,128.85,-15.28333
Wildeloo,135.73333,-34.2
Wild Dog Waterhole,137.43333,-27.81667
Wild Dog Spring,128.91667,-16.76667
Wild Dog Island,139.6,-36.13333
Wild Dog Hill Reservoir,136.53333,-33.16667
Wild Dog Hill,136.51667,-33.16667
Wild Dog Creek,136.56667,-30.96667
Wild Dog Creek,127.83333,-17.8
Wildcat Reefs,124.08333,-15.23333
Wildcat Bore,124.7,-17.91667
Wildara,120.85,-28.21667
Wilcowie,138.75,-32.13333
Wilcherry Hill,136.45,-32.75
Wilcherry,136.5,-32.83333
Wilbia Wells,132.56667,-25.1
Cape Wilberforce,136.58333,-11.9
Wilbatharra Dam,114.9,-21.93333
Wilbania Rockhole,130.1,-28.76667
Wilbah,120.66667,-28.95
Wilaroo Ridge,137.21667,-30.65
Wiladdi Soak,121.5,-30.11667
Wikebin Rock,117.66667,-33.11667
Wigunda Tank,130.48333,-31.46667
Wigunda Rockhole,130.48333,-31.43333
Wigram Island,136.5771,-11.775
Wightman Hole,138.13333,-20.28333
Wifellacoothra Well,118.33333,-20.56667
Widjip Well,121.31667,-19.51667
Widgiemooltha,121.56667,-31.5
Wide Gum Creek,131.25,-26
Widdallion Creek,138.85,-18.05
Wickhams Well,129.71667,-21.31667
Wickhams Hill,138.66667,-35.18333
Wickham River,131.1,-16.36667
Wickham Creek,120.56667,-22
Mount Wickham,129.49751,-17.04813
Wickepin,117.50297,-32.78159
Wichy Wichy Well,120.41667,-19.88333
Wicherina Station,115.01667,-28.71667
Wicherina Brook,115.03333,-28.71667
Wichena Well,115.9,-27.46667
Wichatopping Spring,117.88333,-31.73333
Wiamuna Waterhole,134.2,-13.63333
Wialki,118.11667,-30.48333
Wiacubbing Hills,117.93333,-30.86667
Wiabuna,133.53333,-31.96667
Whyte Yarcowie,138.86667,-33.23333
Whyngoon,139.28333,-32.63333
Whymlet,135.03333,-30.53333
Whylaggra Pool,122.61667,-22.43333
Whygabbin Well,116.65,-20.9
Whydown,139.26667,-32.7
Whyalla Reservoir,137.58333,-33.01667
Mount Whyalla,137.43961,-32.82701
Whyalla,137.56484,-33.03268
Whoogarup Range,119.83333,-33.95
Whitwarta,138.33333,-34.1
Whittles Creek,131.88333,-26.18333
Whittington Range,134.05,-18.93333
Whittata Hill,137.5,-31.66667
Whittata,137.41667,-31.75
Whittaker Island,116.6788,-20.542
Whitmore Island,113.6239,-24.86568
Whitington Soak,130.86667,-22.01667
Whitfords Beach,115.73333,-31.8
White Wells,116.96667,-29.6
White Well,134.95,-32.06667
White Well,135.95,-31.9
White Well,133.31667,-31.88333
White Well,132.83333,-31.76667
White Well,135.26667,-31.63333
White Well,135.5,-30.41667
White Well,116.41667,-27.25
White Well,121.4,-27.1
White Well,119.18333,-26.93333
White Well,118.38333,-26.6
White Well,116.03333,-24.48333
White Well,114.31667,-24.31667
White Well,116.36667,-24.2
White Well,115.76667,-22.91667
White Well,115.15,-22.16667
White Well,130.03333,-21.73333
White Well,131.01667,-31.43333
White Water Lake,117.6323,-32.5371
White Topped Rocks,116.21667,-35.03333
Whites Well,139.9,-35.2
Whites Well,139.21667,-32.71667
Whites Well,115.28333,-23.46667
White Stone Point,128.33333,-14.76667
Whitestone Billabong,131.68333,-14.46667
White Stone Billabong,131.43333,-12.51667
White Springs,118.8147,-21.78366
White Spring,117.41667,-21.11667
Whites Lagoon,138.31667,-21.71667
Whites Hill,139.01667,-34.96667
White Sand Hill,135.63333,-31.35
White Rock Waterhole,127.45,-17.68333
White Rocks,124.76667,-18.2
White Rock,136.66667,-12.75
White River,135.95,-34.5
White Quartz Well,119.51667,-20.66667
White Quartz Hill,119.31667,-21.53333
White Quartz Hill,117.28333,-20.88333
White Point Reef,114.9,-29.4
White Point,115.46667,-34.36667
White Point,114.95,-29.4
White Point,133.28333,-11.7
White Point,131.7,-22.31667
White Peaks,114.45,-23.11667
White Peak,114.61667,-28.63333
White Peak,116.7236,-20.69061
White Mountain Hill,128.96667,-17.25
White Mountain Creek,128.9,-17.26667
White Lake,121.8432,-33.73178
White Lake,117.4618,-33.00405
White Lake,115.8001,-31.22655
White Lake,139.35582,-27.78798
White Lake,121.73333,-24.71667
White Lagoon,137.52682,-35.85494
White Knob Bore,135.35,-29.88333
White Islet,113.75,-26.41667
White Islet,136.71706,-15.61111
White Island,124.35,-15.06667
White Island,125.825,-14.19444
White Hut Well,135.45,-33.41667
White Hut Creek,138.61667,-33.66667
Whitehurst Well,115.6,-27.33333
Whitehole Hill,137.23333,-32.46667
White Hole Creek,136.96667,-19.41667
White Hills Well,115.76667,-24.25
White Hills,139.73334,-19.6
White Hill,139.18333,-34.7
White Hill,115.6,-32.7
White Hill,136.38333,-28.6
White Hill,116.3,-24.96667
Whitehead,121.75,-30.21667
Whitegum Well,119.9,-20.93333
White Gorge,139.91667,-20.16667
Whitegin Rockhole,133.25,-30.85
White Flat,135.85,-34.51667
White Flag Lake,121.25,-30.65
Whitefield Hill,136.45,-31.06667
White Crossing,138.58333,-18.48333
White Cloud Cliffs,120.28333,-28.15
White Cliffs,122.95,-28.43333
White Cliff Point,129.73333,-14.03333
White Cliff Hill,138.25,-33.23333
White Cliff Hill,138.31667,-30.11667
White Cliff,136.88333,-29.85
White Cliff,135.63333,-26.71667
White Cliff,130.33333,-15.43333
Whiteblow Pass,139.71667,-19.4
White Beach,113.095,-25.18291
White Banks,138.96667,-30.03333
Lake White,129.05,-21.1
Whitby Falls,116.01667,-32.3
Mount Whitby,127.16667,-26.2
Whistler Creek Bore,138.6,-20.03333
Whistler Creek,138.51667,-20.3
Whistleduck Waterhole,134.96667,-20.53333
Whistleduck Creek,135.3,-20.25
Whisky Pool,115.28333,-22.53333
Whisky Creek,126.55,-16.26667
Whirlpool Reach,129.78333,-15.18333
Whirlpool Pass,123.5,-16.26667
Whirlpool Creek,134.95,-14.85
Whirl Point,123.11667,-16.43333
Whip Well,138.1,-27.38333
Whippo Creek,130.48333,-16.13333
Whipp Island,123.3693,-16.4936
Whinston Hills,115.96667,-33.93333
Mount Whinham,130.23654,-26.06469
Whim Creek,117.78333,-20.7
Whim Creek,117.83333,-20.83333
Whimbrel Point,123.03333,-16.43333
Whidbey Isles,135.15315,-34.73306
Point Whidbey,135.13333,-34.58333
Whicher Range,115.36667,-33.8
Whichelby Well,134.61667,-32.85
Whelarra,114.95,-28.33333
Mount Whelan,138.88333,-23.43333
Whela Creek,116.83333,-26.28333
Wheelo Creek,117.21667,-25.41667
Wheeler Rock,119.28333,-32.33333
Wheeler Rock,120.86667,-32.3
Wheeler Hill,125.2,-16.9
Wheelbarrow Well,121.38333,-33.76667
Wheelaman Creek,138.61667,-22.73333
Whately Range,124.9,-15.65
Wharton Hill,139.86667,-32.68333
Wharminda,136.23333,-33.95
Whamelk Bluff,133.8,-14.2
Whalleys Hill,139.06667,-35
Whalers Bay,136.17935,-35.00372
Whale Rock,121.65,-34.01667
Whale Rock,122.18333,-17.95
Whale Point,139.11667,-16.85
Whale Flat,129.61667,-14.65
Whalebone Island,114.36667,-22.18333
Whaleboat Cove,114.4,-28.36667
Whaleback Hill,113.55,-24.63333
Whaleback Hill,113.85,-22.86667
Weymul Pool,116.8,-21.01667
Point Weyland,134.63333,-33.23333
Wet Branch Saint Ronans Creek,138.95,-21.85
West Yule River,118.58333,-21.53333
West Yorkrakine,117.5,-31.4
West Woody Island,136.67352,-12.18315
Westwood Creek,128.5,-14.8
Westwood Bluff,125.5,-27.75
Westwing Bluff,125.91667,-27.61667
West Westonia,118.61667,-31.28333
West Well,115.78333,-27.4
West Well,115.73333,-24.71667
West Well,116.3,-24.2
West Wallabi Island,113.6883,-28.46667
City of West Torrens,138.58333,-34.95
West Toolaby,139.46667,-31.85
West Toodyay,116.41667,-31.53333
West Thornton Creek,138.88333,-19.4
West Terrace,121.41667,-28.58333
West Strelley River,119.18333,-20.4
West Side Creek,117.8,-22.9
West Roe Island,123.1885,-16.36332
West River,119.96667,-33.8
West Reef,115.4,-21.31667
West Point,135.95,-35.01667
West Point,130.51667,-12.56667
West Point,130.76667,-12.43333
