CityName,Lat,Lon,Country,ISO,Province,Capital,Population
Teyateyaneng,-29.153,27.753,Lesotho,LSO,Berea,admin,5115
Mohales Hoek,-30.159,27.48,Lesotho,LSO,Mohale’s Hoek,admin,24992
Butha-Buthe,-28.75,28.25,Lesotho,LSO,Butha-Buthe,admin,16330
Klaipeda,55.7204,21.1199,Lithuania,LTU,Klaipėdos Miestas,admin,192307
Palanga,55.9203,21.071,Lithuania,LTU,Palangos Miestas,admin,0
Nida,55.3086,20.9965,Lithuania,LTU,Neringa,admin,0
Kretinga,55.8888,21.2445,Lithuania,LTU,Kretinga,admin,0
Taurage,55.2522,22.2897,Lithuania,LTU,Tauragė,admin,0
Silute,55.3453,21.4733,Lithuania,LTU,Šilutė,admin,0
Rietavas,55.7271,21.9234,Lithuania,LTU,Rietavo,admin,0
Plunge,55.9077,21.8456,Lithuania,LTU,Plungė,admin,0
Silale,55.4898,22.1869,Lithuania,LTU,Šilalė,admin,0
Visaginas,55.5968,26.4398,Lithuania,LTU,Visaginas,admin,0
Zarasai,55.7322,26.2512,Lithuania,LTU,Zarasai,admin,0
Ignalina,55.3406,26.1605,Lithuania,LTU,Ignalina,admin,0
Utena,55.4976,25.5992,Lithuania,LTU,Utena,admin,0
Svencionys,55.133,26.1595,Lithuania,LTU,Švenčionys,admin,0
Rokiskis,55.9587,25.5947,Lithuania,LTU,Rokiškis,admin,0
Moletai,55.2247,25.4169,Lithuania,LTU,Molėtai,admin,0
Salcininkai,54.3086,25.3868,Lithuania,LTU,Šalčininkai,admin,0
Vilnius,54.6834,25.3166,Lithuania,LTU,Vilniaus Miestas,primary,542366
Kupiskis,55.8401,24.9803,Lithuania,LTU,Kupiškis,admin,0
Trakai,54.6399,24.936,Lithuania,LTU,Trakai,admin,0
Birzai,56.1986,24.7521,Lithuania,LTU,Biržai,admin,0
Anyksciai,55.5246,25.1066,Lithuania,LTU,Anykščiai,admin,0
Telsiai,55.9831,22.2343,Lithuania,LTU,Telšiai,admin,0
Kelme,55.6301,22.9349,Lithuania,LTU,Kelmė,admin,0
Marijampole,54.5599,23.3541,Lithuania,LTU,Marijampolė,admin,0
Lazdijai,54.2333,23.5147,Lithuania,LTU,Lazdijai,admin,0
Sakiai,54.9534,23.0478,Lithuania,LTU,Šakiai,admin,0
Radviliskis,55.8111,23.5411,Lithuania,LTU,Radviliškis,admin,0
Siauliai,55.9386,23.325,Lithuania,LTU,Šiaulių Miestas,admin,133528
Birstonas,54.6048,24.0311,Lithuania,LTU,Birštono,admin,0
Druskininkai,54.0157,23.987,Lithuania,LTU,Druskininkai,admin,0
Kedainiai,55.2878,23.9727,Lithuania,LTU,Kėdainiai,admin,0
Alytus,54.3964,24.0414,Lithuania,LTU,Alytaus Miestas,admin,0
Prienai,54.636,23.9458,Lithuania,LTU,Prienai,admin,0
Elektrenai,54.7863,24.6626,Lithuania,LTU,Elektrénai,admin,0
Kaunas,54.9504,23.88,Lithuania,LTU,Kauno Miestas,admin,374643
Jonava,55.0801,24.2754,Lithuania,LTU,Jonava,admin,0
Kaisiadorys,54.8653,24.4682,Lithuania,LTU,Kaišiadorys,admin,0
Panevezys,55.74,24.37,Lithuania,LTU,Panevėžio Miestas,admin,127405
Joniskis,56.2394,23.6154,Lithuania,LTU,Joniškis,admin,0
Kazlu Ruda,54.7497,23.495,Lithuania,LTU,Kazlų Rūdos,admin,0
Vilkaviskis,54.648,23.0305,Lithuania,LTU,Vilkaviškis,admin,0
Pasvalys,56.0625,24.3997,Lithuania,LTU,Pasvalys,admin,0
Pakruojis,55.9789,23.8551,Lithuania,LTU,Pakruojis,admin,0
Raseiniai,55.3797,23.1239,Lithuania,LTU,Raseiniai,admin,0
Pagegiai,55.1379,21.9138,Lithuania,LTU,Pagégiai,admin,0
Jurbarkas,55.0756,22.7642,Lithuania,LTU,Jurbarkas,admin,0
Kalvarija,54.4172,23.2283,Lithuania,LTU,Kalvarijos,admin,0
Sirvintos,55.044,24.9545,Lithuania,LTU,Širvintos,admin,0
Skuodas,56.2706,21.5321,Lithuania,LTU,Skuodas,admin,0
Mazeikiai,56.3122,22.3265,Lithuania,LTU,Mažeikiai,admin,0
Akmene,56.25,22.75,Lithuania,LTU,Akmenė,admin,0
Ukmerge,55.2494,24.7636,Lithuania,LTU,Ukmergė,admin,0
Varena,54.2155,24.5754,Lithuania,LTU,Varėna,admin,0
Capellen,49.645,5.9908,Luxembourg,LUX,Capellen,admin,0
Esch-sur-Alzette,49.4958,5.9806,Luxembourg,LUX,Esch-sur-Alzette,admin,0
Remich,49.545,6.3669,Luxembourg,LUX,Remich,admin,0
Echternach,49.8056,6.4222,Luxembourg,LUX,Echternach,admin,0
Mersch,49.7489,6.1061,Luxembourg,LUX,Mersch,admin,0
Redange-sur-Attert,49.7656,5.8908,Luxembourg,LUX,Redange,admin,0
Vianden,49.935,6.2089,Luxembourg,LUX,Vianden,admin,0
Wiltz,49.9689,5.9319,Luxembourg,LUX,Wiltz,admin,0
Clervaux,50.0547,6.0314,Luxembourg,LUX,Clervaux,admin,0
Diekirch,49.8833,6.1667,Luxembourg,LUX,Diekirch,admin,6242
Grevenmacher,49.7,6.3333,Luxembourg,LUX,Grevenmacher,admin,3958
Luxembourg,49.6117,6.13,Luxembourg,LUX,Luxembourg,primary,107260
Skrunda,56.6833,22.0167,Latvia,LVA,Skrundas Novads,admin,0
Daugavpils,55.88,26.51,Latvia,LVA,Daugavpils Novads,admin,111564
Jekabpils,56.4833,25.85,Latvia,LVA,Jēkabpils Novads,admin,0
Aglona,56.1333,27.0167,Latvia,LVA,Aglonas Novads,admin,0
Lielvarde,56.7225,24.805,Latvia,LVA,Lielvārdes Novads,admin,0
Saldus,56.6667,22.5,Latvia,LVA,Saldus Novads,admin,0
Ozolnieki,56.6864,23.7878,Latvia,LVA,Ozolnieku Novads,admin,0
Broceni,56.7,22.5333,Latvia,LVA,Brocēnu Novads,admin,0
Jelgava,56.6527,23.7128,Latvia,LVA,Jelgavas Novads,admin,67207
Pilsrundale,56.4167,24,Latvia,LVA,Rundāles Novads,admin,0
Dobele,56.625,23.2786,Latvia,LVA,Dobeles Novads,admin,0
Iecava,56.5986,24.2022,Latvia,LVA,Iecavas Novads,admin,0
Jaunpils,56.7325,23.0136,Latvia,LVA,Jaunpils Novads,admin,0
Auce,56.4667,22.8833,Latvia,LVA,Auces Novads,admin,0
Tukums,56.9669,23.1553,Latvia,LVA,Tukuma Novads,admin,0
Tervete,56.4781,23.3867,Latvia,LVA,Tērvetes Novads,admin,0
Salacgriva,57.7531,24.359,Latvia,LVA,Salacgrīvas Novads,admin,0
Ventspils,57.3899,21.5606,Latvia,LVA,Ventspils,admin,42884
Dundaga,57.505,22.3504,Latvia,LVA,Dundagas Novads,admin,0
Jaunjelgava,56.6132,25.0832,Latvia,LVA,Jaunjelgavas Novads,admin,0
Nereta,56.2044,25.3077,Latvia,LVA,Neretas Novads,admin,0
Alsunga,56.9801,21.564,Latvia,LVA,Alsungas Novads,admin,0
Kuldiga,56.969,21.968,Latvia,LVA,Kuldīgas Novads,admin,0
Pavilosta,56.8898,21.1817,Latvia,LVA,Pāvilostas Novads,admin,0
Pinki,56.9419,23.9137,Latvia,LVA,Babītes Novads,admin,0
Adazi,57.0705,24.3371,Latvia,LVA,Ādažu Novads,admin,0
Kandava,57.0389,22.7724,Latvia,LVA,Kandavas Novads,admin,0
Roja,57.5015,22.8088,Latvia,LVA,Rojas Novads,admin,0
Carnikava,57.1293,24.2842,Latvia,LVA,Carnikavas Novads,admin,0
Garkalne,57.0449,24.4195,Latvia,LVA,Garkalnes Novads,admin,0
Saulkrasti,57.2599,24.4189,Latvia,LVA,Saulkrastu Novads,admin,0
Smarde,56.9533,23.3387,Latvia,LVA,Engures Novads,admin,0
Mersrags,57.3364,23.1235,Latvia,LVA,Mērsraga Novads,admin,0
Talsi,57.2465,22.5876,Latvia,LVA,Talsu Novads,admin,0
Jurmala,56.9567,23.7233,Latvia,LVA,Jūrmala,admin,0
Marupe,56.9032,24.0467,Latvia,LVA,Mārupes Novads,admin,0
Ulbroka,56.9363,24.3039,Latvia,LVA,Stopiņu Novads,admin,0
Zilupe,56.386,28.1218,Latvia,LVA,Zilupes Novads,admin,0
Ludza,56.5396,27.7189,Latvia,LVA,Ludzas Novads,admin,0
Dagda,56.0961,27.5328,Latvia,LVA,Dagdas Novads,admin,0
Baltinava,56.9439,27.644,Latvia,LVA,Baltinavas Novads,admin,0
Cibla,56.5498,27.8837,Latvia,LVA,Ciblas Novads,admin,0
Karsava,56.7874,27.6732,Latvia,LVA,Kārsavas Novads,admin,0
Riga,56.95,24.1,Latvia,LVA,Rīga,primary,742572
Kraslava,55.8969,27.172,Latvia,LVA,Krāslavas Novads,admin,0
Limbazi,57.513,24.724,Latvia,LVA,Limbažu Novads,admin,0
Preili,56.294,26.7248,Latvia,LVA,Preiļu Novads,admin,0
Vecvarkava,56.1984,26.5081,Latvia,LVA,Vārkavas Novads,admin,0
Ilukste,55.9779,26.2978,Latvia,LVA,Ilūkstes Novads,admin,0
Nica,56.3456,21.0646,Latvia,LVA,Nīcas Novads,admin,0
Bauska,56.4079,24.1944,Latvia,LVA,Bauskas Novads,admin,0
Vilaka,57.1843,27.6719,Latvia,LVA,Viļakas Novads,admin,0
Livani,56.3567,26.1761,Latvia,LVA,Līvānu Novads,admin,0
Aluksne,57.4216,27.0466,Latvia,LVA,Alūksnes Novads,admin,0
Rezekne,56.5,27.3166,Latvia,LVA,Rēzekne,admin,38340
Rugaji,57.0033,27.1337,Latvia,LVA,Rugāju Novads,admin,0
Riebini,56.3403,26.7999,Latvia,LVA,Riebiņu Novads,admin,0
Vilani,56.5505,26.9298,Latvia,LVA,Viļānu Novads,admin,0
Varaklani,56.6091,26.7547,Latvia,LVA,Varakļānu Novads,admin,0
Ape,57.5394,26.694,Latvia,LVA,Apes Novads,admin,0
Madona,56.851,26.2184,Latvia,LVA,Madonas Novads,admin,0
Jaunpiebalga,57.1775,26.0284,Latvia,LVA,Jaunpiebalgas Novads,admin,0
Lubana,56.9043,26.7161,Latvia,LVA,Lubānas Novads,admin,0
Gulbene,57.1734,26.7527,Latvia,LVA,Gulbenes Novads,admin,0
Balvi,57.1287,27.27,Latvia,LVA,Balvu Novads,admin,0
Akniste,56.1615,25.7482,Latvia,LVA,Aknīstes Novads,admin,0
Viesite,56.3465,25.5581,Latvia,LVA,Viesītes Novads,admin,0
Cesvaine,56.9675,26.3076,Latvia,LVA,Cesvaines Novads,admin,0
Kegums,56.7455,24.725,Latvia,LVA,Ķeguma Novads,admin,0
Vecpiebalga,57.0618,25.8179,Latvia,LVA,Vecpiebalgas Novads,admin,0
Smiltene,57.4242,25.9017,Latvia,LVA,Smiltenes Novads,admin,0
Drabesi,57.2433,25.2803,Latvia,LVA,Amatas Novads,admin,0
Cesis,57.3091,25.2761,Latvia,LVA,Cēsu Novads,admin,0
Ergli,56.8988,25.6429,Latvia,LVA,Ērgļu Novads,admin,0
Valka,57.7767,26.0118,Latvia,LVA,Valkas Novads,admin,0
Grobina,56.5358,21.1747,Latvia,LVA,Grobiņas Novads,admin,0
Strenci,57.6269,25.6919,Latvia,LVA,Strenču Novads,admin,0
Murmuiza,57.4731,25.4917,Latvia,LVA,Beverīnas Novads,admin,0
Mazsalaca,57.8619,25.0547,Latvia,LVA,Mazsalacas Novads,admin,0
Aloja,57.7672,24.8774,Latvia,LVA,Alojas Novads,admin,0
Burtnieki,57.6949,25.275,Latvia,LVA,Burtnieku Novads,admin,0
Koknese,56.6516,25.4364,Latvia,LVA,Kokneses Novads,admin,0
Aizkraukle,56.6029,25.2636,Latvia,LVA,Aizkraukles Novads,admin,0
Skriveri,56.6485,25.1195,Latvia,LVA,Skrīveru Novads,admin,0
Baldone,56.7445,24.4008,Latvia,LVA,Baldones Novads,admin,0
Vecumnieki,56.6061,24.5223,Latvia,LVA,Vecumnieku Novads,admin,0
Sala,56.5047,25.7618,Latvia,LVA,Salas Novads,admin,0
Plavinas,56.6177,25.7194,Latvia,LVA,Pļaviņu Novads,admin,0
Liepaga,56.51,21.01,Latvia,LVA,Liepāja,admin,85132
Rujiena,57.8961,25.3342,Latvia,LVA,Rūjienas Novads,admin,0
Naukseni,57.8842,25.458,Latvia,LVA,Naukšēnu Novads,admin,0
Liegi,56.5797,21.3338,Latvia,LVA,Durbes Novads,admin,0
Rauna,57.3337,25.6085,Latvia,LVA,Raunas Novads,admin,0
Aizpute,56.7211,21.6016,Latvia,LVA,Aizputes Novads,admin,0
Koceni,57.5198,25.3404,Latvia,LVA,Kocēnu Novads,admin,0
Valmiera,57.5387,25.4257,Latvia,LVA,Valmiera,admin,0
Sigulda,57.1538,24.8595,Latvia,LVA,Siguldas Novads,admin,0
Priekuli,57.3115,25.3571,Latvia,LVA,Priekuļu Novads,admin,0
Ogre,56.8113,24.6113,Latvia,LVA,Ogres Novads,admin,0
Ragana,57.1821,24.7056,Latvia,LVA,Krimuldas Novads,admin,0
Loja,57.1534,24.6433,Latvia,LVA,Sējas Novads,admin,0
Ropazi,56.9747,24.6329,Latvia,LVA,Ropažu Novads,admin,0
Priekule,56.4458,21.5939,Latvia,LVA,Priekules Novads,admin,0
Rucava,56.164,21.1627,Latvia,LVA,Rucavas Novads,admin,0
Salaspils,56.861,24.3498,Latvia,LVA,Salaspils Novads,admin,0
Ikskile,56.834,24.4968,Latvia,LVA,Ikšķiles Novads,admin,0
Incukalns,57.0987,24.6863,Latvia,LVA,Inčukalna Novads,admin,0
Malpils,57.0101,24.9578,Latvia,LVA,Mālpils Novads,admin,0
Olaine,56.7947,23.9358,Latvia,LVA,Olaines Novads,admin,0
Kekava,56.8296,24.2318,Latvia,LVA,Ķekavas Novads,admin,0
Ligatne,57.2379,25.0436,Latvia,LVA,Līgatnes Novads,admin,0
Stalbe,57.3708,25.0324,Latvia,LVA,Pārgaujas Novads,admin,0
Vainode,56.4185,21.8541,Latvia,LVA,Vaiņodes Novads,admin,0
Tripoli,32.8925,13.18,Libya,LBY,Ţarābulus,primary,2189000
Gharyan,32.1704,13.02,Libya,LBY,Al Jabal al Gharbī,admin,146810
Surt,31.21,16.59,Libya,LBY,Surt,admin,128123
Marzuq,25.9044,13.8972,Libya,LBY,Murzuq,admin,55071
Sabha,27.0333,14.4333,Libya,LBY,Sabhā,admin,100249
Misratah,32.38,15.1,Libya,LBY,Mişrātah,admin,386120
Al `Aziziyah,32.5319,13.0175,Libya,LBY,Al Jafārah,admin,0
Zuwarah,32.9344,12.0791,Libya,LBY,An Nuqāţ al Khams,admin,180310
Nalut,31.8804,10.97,Libya,LBY,Nālūt,admin,66609
Hun,29.1167,15.9333,Libya,LBY,Al Jufrah,admin,18878
Darnah,32.7648,22.6391,Libya,LBY,Darnah,admin,127974
Al Bayda,32.7604,21.62,Libya,LBY,Al Jabal al Akhḑar,admin,1794
Az Zawiyah,32.7604,12.72,Libya,LBY,Az Zāwiyah,admin,200000
Tajarhi,24.3704,14.4708,Libya,LBY,,,1500
Al Jaghbub,29.7504,24.5166,Libya,LBY,,,1744
Awjilah,29.108,21.2869,Libya,LBY,,,6610
Al Khums,32.6604,14.26,Libya,LBY,Al Marqab,admin,201943
Ajdabiya,30.77,20.22,Libya,LBY,Al Wāḩāt,admin,143833
Al Kufrah,24.1667,23.2696,Libya,LBY,Al Kufrah,admin,0
Al Jawf,24.2,23.29,Libya,LBY,,,24132
As Sidr,30.6704,18.2666,Libya,LBY,,,50
Umm al Abid,27.517,15.0333,Libya,LBY,,,300
Banghazi,32.1167,20.0667,Libya,LBY,Banghāzī,admin,1180000
Dirj,30.1679,10.4567,Libya,LBY,Nālūt,,931
Mizdah,31.4337,12.9833,Libya,LBY,Al Jabal al Gharbī,,26107
Ghadamis,30.1333,9.5,Libya,LBY,Nālūt,,6623
Qaminis,31.6606,20.0155,Libya,LBY,Banghāzī,,5348
Awbari,26.5903,12.7751,Libya,LBY,Wādī al Ḩayāt,admin,0
Ghat,24.9647,10.1728,Libya,LBY,Ghāt,admin,24347
Bani Walid,31.7704,13.99,Libya,LBY,Mişrātah,,65392
Zillah,28.5504,17.5834,Libya,LBY,Al Jufrah,,10
Tmassah,26.3666,15.8,Libya,LBY,Murzuq,,500
Idri,27.4471,13.0517,Libya,LBY,Wādī ash Shāţi’,admin,0
El Agheila,30.257,19.2,Libya,LBY,Al Wāḩāt,,100
Birak,27.5333,14.2834,Libya,LBY,Wādī ash Shāţi’,,45421
Maradah,29.2337,19.2166,Libya,LBY,Al Wāḩāt,,2500
Shahhat,32.8281,21.8622,Libya,LBY,Al Jabal al Akhḑar,,45000
Al Marj,32.5005,20.83,Libya,LBY,Al Marj,admin,169540
Tubruq,32.08,23.96,Libya,LBY,Al Buţnān,admin,263527
Kenitra,34.2704,-6.58,Morocco,MAR,Rabat-Salé-Kénitra,,551786
Goulimine,28.98,-10.07,Morocco,MAR,Guelmim-Oued Noun,admin,115267
Fez,34.0546,-5.0004,Morocco,MAR,Fès-Meknès,admin,1002000
Casablanca,33.6,-7.6164,Morocco,MAR,Casablanca-Settat,admin,3181000
Agadir,30.44,-9.62,Morocco,MAR,Souss-Massa,admin,825467
Beni Mellal,32.3373,-6.3498,Morocco,MAR,Béni Mellal-Khénifra,admin,0
Tangier,35.7473,-5.8327,Morocco,MAR,Tanger-Tétouan-Al Hoceïma,admin,750060
Settat,33.0104,-7.62,Morocco,MAR,Casablanca-Settat,,161748
Oujda,34.69,-1.91,Morocco,MAR,Oriental,admin,409391
Meknes,33.9004,-5.56,Morocco,MAR,Fès-Meknès,,697628
Rabat,34.0253,-6.8361,Morocco,MAR,Rabat-Salé-Kénitra,primary,1705000
Marrakesh,31.63,-8,Morocco,MAR,Marrakech-Safi,admin,872000
El Jadida,33.2604,-8.51,Morocco,MAR,Casablanca-Settat,,180470
Er Rachidia,31.9404,-4.45,Morocco,MAR,Drâa-Tafilalet,,228489
Tan Tan,28.4304,-11.1,Morocco,MAR,Guelmim-Oued Noun,,64868
Taza,34.2204,-4.02,Morocco,MAR,Fès-Meknès,,199633
Larache,35.2004,-6.16,Morocco,MAR,Tanger-Tétouan-Al Hoceïma,,120082
Ksar El Kebir,35.0204,-5.91,Morocco,MAR,Tanger-Tétouan-Al Hoceïma,,306600
Safi,32.32,-9.24,Morocco,MAR,Marrakech-Safi,,353476
Tiznit,29.7104,-9.74,Morocco,MAR,Souss-Massa,,57705
Ouezzane,34.8103,-5.57,Morocco,MAR,Tanger-Tétouan-Al Hoceïma,,69658
Monaco,43.7396,7.4069,Monaco,MCO,,primary,36371
Leova,46.4823,28.253,Moldova,MDA,Leova,admin,0
Rezina,47.7493,28.9658,Moldova,MDA,Rezina,admin,0
Causeni,46.6367,29.4111,Moldova,MDA,Căuşeni,admin,0
Riscani,47.9479,27.5638,Moldova,MDA,Rîşcani,admin,0
Singerei,47.6363,28.143,Moldova,MDA,Sîngerei,admin,0
Falesti,47.5767,27.7126,Moldova,MDA,Făleşti,admin,0
Floresti,47.8914,28.2931,Moldova,MDA,Floreşti,admin,0
Soldanesti,47.8161,28.7972,Moldova,MDA,Şoldăneşti,admin,0
Stefan Voda,46.5129,29.6619,Moldova,MDA,Ştefan-Vodă,admin,0
Orhei,47.3849,28.8245,Moldova,MDA,Orhei,admin,0
Comrat,46.2946,28.6565,Moldova,MDA,Găgăuzia,admin,0
Cimislia,46.5268,28.7644,Moldova,MDA,Cimişlia,admin,0
Cantemir,46.2774,28.2027,Moldova,MDA,Cantemir,admin,0
Basarabeasca,46.3317,28.9636,Moldova,MDA,Basarabeasca,admin,0
Edinet,48.1721,27.3034,Moldova,MDA,Edineţ,admin,0
Ocnita,48.3827,27.4381,Moldova,MDA,Ocniţa,admin,0
Drochia,48.0355,27.8129,Moldova,MDA,Drochia,admin,0
Donduseni,48.2394,27.6056,Moldova,MDA,Donduşeni,admin,0
Briceni,48.3629,27.0779,Moldova,MDA,Briceni,admin,0
Ialoveni,46.9435,28.7823,Moldova,MDA,Ialoveni,admin,0
Balti,47.7591,27.9053,Moldova,MDA,Bălţi,admin,151355
Criuleni,47.2131,29.1593,Moldova,MDA,Criuleni,admin,0
Bender,46.8316,29.4777,Moldova,MDA,Bender,admin,0
Anenii Noi,46.8784,29.2348,Moldova,MDA,Anenii Noi,admin,0
Cahul,45.9079,28.1944,Moldova,MDA,Cahul,admin,63407
Chisinau,47.005,28.8577,Moldova,MDA,Chişinău,primary,688134
Straseni,47.1422,28.6077,Moldova,MDA,Străşeni,admin,0
Tiraspol,46.8531,29.64,Moldova,MDA,Stînga Nistrului,admin,157000
Telenesti,47.5011,28.3654,Moldova,MDA,Teleneşti,admin,0
Taraclia,45.9027,28.6682,Moldova,MDA,Taraclia,admin,0
Dubasari,47.2631,29.1608,Moldova,MDA,Stînga Nistrului,,23254
Cocieri,47.3087,29.1101,Moldova,MDA,Dubăsari,admin,0
Calarasi,47.2556,28.3099,Moldova,MDA,Călăraşi,admin,0
Glodeni,47.7751,27.5189,Moldova,MDA,Glodeni,admin,0
Hincesti,46.8305,28.5906,Moldova,MDA,Hînceşti,admin,0
Nisporeni,47.0816,28.1714,Moldova,MDA,Nisporeni,admin,0
Soroca,48.1566,28.2849,Moldova,MDA,Soroca,admin,0
Ungheni,47.2108,27.8005,Moldova,MDA,Ungheni,admin,0
Berane,42.8425,19.8733,Montenegro,MNE,Berane,admin,0
Plav,42.5969,19.9456,Montenegro,MNE,Plav,admin,0
Andrijevica,42.7339,19.7919,Montenegro,MNE,Andrijevica,admin,0
Petnjica,42.9089,19.9644,Montenegro,MNE,Petnjica,admin,0
Gusinje,42.5619,19.8339,Montenegro,MNE,Gusinje,admin,0
Kolasin,42.8242,19.5225,Montenegro,MNE,Kolašin,admin,0
Podgorica,42.466,19.2663,Montenegro,MNE,Podgorica,primary,145850
Bijelo Polje,43.0292,19.7456,Montenegro,MNE,Bijelo Polje,admin,0
Bar,42.0931,19.1003,Montenegro,MNE,Bar,admin,0
Budva,42.2864,18.84,Montenegro,MNE,Budva,admin,0
Cetinje,42.3922,18.9225,Montenegro,MNE,Cetinje,admin,0
Danilovgrad,42.5472,19.1053,Montenegro,MNE,Danilovgrad,admin,0
Herceg-Novi,42.4531,18.5375,Montenegro,MNE,Herceg Novi,admin,0
Kotor,42.4258,18.7719,Montenegro,MNE,Kotor,admin,0
Mojkovac,42.9639,19.5825,Montenegro,MNE,Mojkovac,admin,0
Niksic,42.775,18.9583,Montenegro,MNE,Nikšić,admin,0
Pluzine,43.1528,18.8394,Montenegro,MNE,Plužine,admin,0
Pljevlja,43.3522,19.3542,Montenegro,MNE,Pljevlja,admin,0
Rozaje,42.8439,20.1683,Montenegro,MNE,Rožaje,admin,0
Savnik,42.9564,19.0967,Montenegro,MNE,Šavnik,admin,0
Tivat,42.4364,18.6961,Montenegro,MNE,Tivat,admin,0
Ulcinj,41.9283,19.2064,Montenegro,MNE,Ulcinj,admin,0
Zabljak,43.1547,19.1219,Montenegro,MNE,Žabljak,admin,0
Marigot,18.0706,-63.0847,Saint Martin,MAF,,primary,0
Antananarivo,-18.9166,47.5166,Madagascar,MDG,Antananarivo,primary,1697000
Toamasina,-18.1818,49.405,Madagascar,MDG,Toamasina,admin,210226
Antalaha,-14.8833,50.2833,Madagascar,MDG,Antsiranana,,47224
Maroantsetra,-15.4333,49.7333,Madagascar,MDG,Toamasina,,38046
Mandritsara,-15.8328,48.8166,Madagascar,MDG,Mahajanga,,9705
Besalampy,-16.7495,44.4833,Madagascar,MDG,Mahajanga,,1022
Marovoay,-16.0995,46.6333,Madagascar,MDG,Mahajanga,,31253
Andoany,-13.4,48.2666,Madagascar,MDG,Antsiranana,,22680
Mahajanga,-15.67,46.345,Madagascar,MDG,Mahajanga,admin,154657
Ambanja,-13.6829,48.45,Madagascar,MDG,Antsiranana,,30621
Antsiranana,-12.2765,49.3115,Madagascar,MDG,Antsiranana,admin,82937
Miandrivazo,-19.5162,45.4666,Madagascar,MDG,Toliara,,20631
Mananjary,-21.2167,48.3333,Madagascar,MDG,Fianarantsoa,,27686
Morombe,-21.7391,43.3657,Madagascar,MDG,Toliara,,16727
Toliara,-23.3568,43.69,Madagascar,MDG,Toliara,admin,115319
Manja,-21.4329,44.3333,Madagascar,MDG,Toliara,,1536
Fianarantsoa,-21.4333,47.0833,Madagascar,MDG,Fianarantsoa,admin,184184
Androka,-25.0219,44.0749,Madagascar,MDG,Toliara,,174
Bekiy,-24.2162,45.3166,Madagascar,MDG,Toliara,,4286
Antsirabe,-19.85,47.0333,Madagascar,MDG,Antananarivo,minor,307921
Antsohihy,-14.8661,47.9834,Madagascar,MDG,Mahajanga,minor,21290
Maintirano,-18.0666,44.0167,Madagascar,MDG,Mahajanga,minor,5925
Ambatondrazaka,-17.8329,48.4167,Madagascar,MDG,Toamasina,minor,43134
Farafangana,-22.8166,47.8332,Madagascar,MDG,Fianarantsoa,minor,24764
Ihosy,-22.3996,46.1167,Madagascar,MDG,Fianarantsoa,minor,16990
Morondava,-20.2833,44.2833,Madagascar,MDG,Toliara,minor,36803
Tolanaro,-25.0268,46.99,Madagascar,MDG,Toliara,minor,16818
Sambava,-14.2662,50.1666,Madagascar,MDG,Antsiranana,minor,43465
Majuro,7.103,171.38,Marshall Islands,MHL,Majuro,primary,25400
Vevcani,41.2406,20.5933,Macedonia,MKD,Vevčani,admin,0
Kocani,41.9164,22.4128,Macedonia,MKD,Kočani,admin,0
Staro Nagoricane,42.1981,21.8286,Macedonia,MKD,Staro Nagoričane,admin,0
Radovis,41.6383,22.4647,Macedonia,MKD,Radoviš,admin,0
Sopiste,41.9547,21.4275,Macedonia,MKD,Sopište,admin,0
Petrovec,41.9389,21.615,Macedonia,MKD,Petrovec,admin,0
Bosilovo,41.4406,22.7278,Macedonia,MKD,Bosilovo,admin,0
Zrnovci,41.8542,22.4444,Macedonia,MKD,Zrnovci,admin,0
Gradsko,41.5775,21.9428,Macedonia,MKD,Gradsko,admin,0
Lipkovo,42.1564,21.5853,Macedonia,MKD,Lipkovo,admin,0
Lozovo,41.7839,21.9056,Macedonia,MKD,Lozovo,admin,0
Plasnica,41.4672,21.1231,Macedonia,MKD,Plasnica,admin,0
Aracinovo,42.0264,21.5619,Macedonia,MKD,Aračinovo,admin,0
Studenicani,41.9158,21.5306,Macedonia,MKD,Studeničani,admin,0
Resen,41.0893,21.0109,Macedonia,MKD,Resen,admin,0
Bogovinje,41.9236,20.9136,Macedonia,MKD,Bogovinje,admin,0
Vinica,41.8828,22.5092,Macedonia,MKD,Vinica,admin,0
Belcista,41.3028,20.8303,Macedonia,MKD,Debarca,admin,0
Mogila,41.1083,21.3786,Macedonia,MKD,Mogila,admin,0
Veles,41.7156,21.7756,Macedonia,MKD,Veles,admin,0
Kavadarci,41.4331,22.0119,Macedonia,MKD,Kavadarci,admin,0
Kumanovo,42.1322,21.7144,Macedonia,MKD,Kumanovo,admin,0
Ohrid,41.1172,20.8019,Macedonia,MKD,Ohrid,admin,0
Strumica,41.4375,22.6433,Macedonia,MKD,Strumica,admin,0
Makedonski Brod,41.5136,21.2153,Macedonia,MKD,Makedonski Brod,admin,0
Rostusa,41.61,20.6,Macedonia,MKD,Mavrovo i Rostuša,admin,0
Struga,41.178,20.6778,Macedonia,MKD,Struga,admin,0
Cucer-Sandevo,42.102,21.3846,Macedonia,MKD,Čučer-Sandevo,admin,0
Novo Selo,41.4149,22.8816,Macedonia,MKD,Novo Selo,admin,0
Zelenikovo,41.8841,21.5885,Macedonia,MKD,Zelenikovo,admin,0
Star Dojran,41.1865,22.7203,Macedonia,MKD,Dojran,admin,0
Skopje,42,21.4335,Macedonia,MKD,,primary,494087
Stip,41.7423,22.1979,Macedonia,MKD,Štip,admin,0
